Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-07-13 12:16:52,49,Sale,WALKIN,,,9,783.92,68.59,-398.00000,0.00000,852.51,,"1 X CUSTOM PILLOWS + 1 X Indian Picking Basket, CPMin=5 + 1 X Beech Wood Dish Brush with Leather Strap + 1 X Aden Cotton Hand Towel | Handwoven in Ethiopia + 1 X Handmade Amish Black Hand Broom | Oak & Natural Straw + 1 X The Farmhouse Dustpan + 1 X Indian Picking Basket, CPMin=5 + 1 X FOUND + 1 X Leather Flyswatter | American Made Summer Essential",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,109.99000,9.62413,0.00000,0.00000,119.61413,,CUSTOM PILLOWS / 109.99,,,,10088,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,"Indian Picking Basket, CPMin=5",,,,10117,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Beech Wood Dish Brush with Leather Strap,,,,DF3013,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,37.99000,3.32413,0.00000,0.00000,41.31413,,Aden Cotton Hand Towel | Handwoven in Ethiopia / Beige with natural,,,,SBHTSBG,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,48.99000,4.28663,0.00000,0.00000,53.27663,,Handmade Amish Black Hand Broom | Oak & Natural Straw / Black,,,,SKU0001,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,39.99000,3.49913,0.00000,0.00000,43.48913,,The Farmhouse Dustpan,,,,SKU0003,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,"Indian Picking Basket, CPMin=5",,,,10117,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,398.00000,34.82500,-398.00000,0.00000,432.82500,,FOUND,,,,10051,,,,
2026-07-13 12:16:52,49,Sale Line,,,,1.00000,34.99000,3.06163,0.00000,0.00000,38.05163,,Leather Flyswatter | American Made Summer Essential / Camel,,,,SQ29665,,,,
2026-07-13 12:16:47,49,Payment,,,,,,,,,,852.51000,Lightspeed Payments,,,,,,,,
2026-07-13 12:12:18,50,Sale,WALKIN,,,2,37.98,3.32,0.00000,0.00000,41.3,,"1 X Woven Cotton Slub Tea Towel with Stripes, 3 Styles + 1 X California Candle · Amber Jar 8oz",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 12:12:18,50,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,"Woven Cotton Slub Tea Towel with Stripes, 3 Styles",,,,DG1572A,,,,
2026-07-13 12:12:18,50,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,California Candle · Amber Jar 8oz,,,,10041,,,,
2026-07-13 12:12:12,50,Payment,,,,,,,,,,41.30000,Lightspeed Payments,,,,,,,,
2026-07-13 12:09:29,48,Sale,WALKIN,,Shannon,8,526.92,46.11,0.00000,0.00000,573.03,,"1 X CUSTOM PILLOWS + 1 X CUSTOM PILLOWS + 1 X Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia + 1 X Aden Cotton Hand Towel | Handwoven in Ethiopia + 1 X Stoneware Bowls with Reactive Glaze, Set of 4 + 1 X Leather Flyswatter | American Made Summer Essential + 1 X all natural dish soap-citrus bliss + 1 X Vintage Wooden Dishwashing Brush",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,179.99000,15.74913,0.00000,0.00000,195.73913,,CUSTOM PILLOWS / 179.99,,,,10107,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,179.99000,15.74913,0.00000,0.00000,195.73913,,CUSTOM PILLOWS / 179.99,,,,10107,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,37.99000,3.32413,0.00000,0.00000,41.31413,,Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia / Natural with Navy,,,,SBHTRNV,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,37.99000,3.32413,0.00000,0.00000,41.31413,,Aden Cotton Hand Towel | Handwoven in Ethiopia / Natural with Gray,,,,SBHTSNA,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,34.99000,3.06163,0.00000,0.00000,38.05163,,Leather Flyswatter | American Made Summer Essential / Tobacco,,,,SKU0002,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,all natural dish soap-citrus bliss,,,,10183,,,,
2026-07-13 12:09:29,48,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Vintage Wooden Dishwashing Brush / Sisal,,,,CLBRWDS,,,,
2026-07-13 12:09:15,48,Payment,,,,,,,,,,573.03000,Lightspeed Payments,,,,,,,,
2026-07-12 11:21:14,47,Sale,WALKIN,,,0,0.00,0.00,0.00000,0.00000,0,,"1 X Stainless Steel Blade & Faux Leather Tie, Natural + -1 X Discount",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-12 11:21:14,47,Sale Line,,,,1.00000,21.99000,1.92413,0.00000,0.00000,23.91413,,"Stainless Steel Blade & Faux Leather Tie, Natural",,,,DG1219,,,,
2026-07-12 11:21:14,47,Sale Line,,,,-1.00000,-21.99000,-1.92413,0.00000,0.00000,-23.91413,,Discount,,,,vend-discount,,,,
2026-07-12 11:18:15,46,Sale,WALKIN,,,1,0.00,0.00,0.00000,0.00000,0,,1 X Match - Rare Snakes + 1 X Flameless Rechargeable Candle Lighter - Gold + -1 X Discount,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-12 11:18:15,46,Sale Line,,,,1.00000,4.59000,0.40163,0.00000,0.00000,4.99163,,Match - Rare Snakes,,,,0901562,,,,
2026-07-12 11:18:15,46,Sale Line,,,,1.00000,16.99000,1.48663,0.00000,0.00000,18.47663,,Flameless Rechargeable Candle Lighter - Gold,,,,10043,,,,
2026-07-12 11:18:15,46,Sale Line,,,,-1.00000,-21.58000,-1.88825,0.00000,0.00000,-23.46825,,Discount,,,,vend-discount,,,,
2026-07-11 18:55:53,45,Sale,WALKIN,,,9,136.43,11.94,0.00000,0.00000,148.37,,"1 X Stoneware Berry Bowl with Glaze + 1 X Wood and Stainless Steel Cheese Grater + 1 X Handmade Bread Warmer & Wicker Basket - Flower + 1 X Food Safe Wood Board Wax, Beeswax and Coconut Oil, Rosemary and Sage + 1 X Leather Flyswatter | American Made Summer Essential + 5 X 1st Edition Notecards + -1 X Discount",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 18:55:53,45,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Stoneware Berry Bowl with Glaze,,,,DF4312,,,,
2026-07-11 18:55:53,45,Sale Line,,,,1.00000,28.99000,2.53663,0.00000,0.00000,31.52663,,Wood and Stainless Steel Cheese Grater,,,,AH0504,,,,
2026-07-11 18:55:53,45,Sale Line,,,,1.00000,62.99000,5.51163,0.00000,0.00000,68.50163,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-07-11 18:55:53,45,Sale Line,,,,1.00000,27.99000,2.44913,0.00000,0.00000,30.43913,,"Food Safe Wood Board Wax, Beeswax and Coconut Oil, Rosemary and Sage",,,,REY600,,,,
2026-07-11 18:55:53,45,Sale Line,,,,1.00000,34.99000,3.06163,0.00000,0.00000,38.05163,,Leather Flyswatter | American Made Summer Essential / Tobacco,,,,SKU0002,,,,
2026-07-11 18:55:53,45,Sale Line,,,,5.00000,19.95000,1.74565,0.00000,0.00000,21.69565,,1st Edition Notecards,,,,PP482,,,,
2026-07-11 18:55:53,45,Sale Line,,,,-1.00000,-58.47000,-5.11613,0.00000,0.00000,-63.58613,,Discount,,,,vend-discount,,,,
2026-07-11 18:55:31,45,Payment,,,,,,,,,,148.37000,Lightspeed Payments,,,,,,,,
2026-07-11 18:33:53,44,Sale,WALKIN,,,1,19.99,1.75,0.00000,0.00000,21.74,,1 X Quiet Mind Room Spray | 6 oz,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 18:33:53,44,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Quiet Mind Room Spray | 6 oz,,,,SRS18AB,,,,
2026-07-11 18:33:33,44,Payment,,,,,,,,,,22.00000,Cash,,,,,,,,
2026-07-11 18:33:53,44,Payment,,,,,,,,,,-0.26000,Cash,,,,,,,,
2026-07-11 18:20:03,43,Sale,WALKIN,,,3,34.17,2.99,0.00000,0.00000,37.16,,1 X Match - Darling Paper Rose + 1 X Match - Rare Snakes + 1 X Palo Santo · Palo Santo & Cardamom Forest Candle · Amber Jar,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 18:20:03,43,Sale Line,,,,1.00000,4.59000,0.40163,0.00000,0.00000,4.99163,,Match - Darling Paper Rose,,,,0901567,,,,
2026-07-11 18:20:03,43,Sale Line,,,,1.00000,4.59000,0.40163,0.00000,0.00000,4.99163,,Match - Rare Snakes,,,,0901562,,,,
2026-07-11 18:20:03,43,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Palo Santo · Palo Santo & Cardamom Forest Candle · Amber Jar,,,,SCS17AJ,,,,
2026-07-11 18:19:50,43,Payment,,,,,,,,,,100.00000,Cash,,,,,,,,
2026-07-11 18:20:03,43,Payment,,,,,,,,,,-62.84000,Cash,,,,,,,,
2026-07-11 18:07:54,42,Sale,WALKIN,,,1,7.99,0.70,0.00000,0.00000,8.69,,"1 X Cast Iron Mouse, 3 Styles",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 18:07:54,42,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,"Cast Iron Mouse, 3 Styles",,,,DE0391A,,,,
2026-07-11 18:07:27,42,Payment,,,,,,,,,,8.69000,Lightspeed Payments,,,,,,,,
2026-07-11 17:55:54,41,Sale,WALKIN,,,2,66.98,5.86,0.00000,0.00000,72.84,,1 X Flameless Rechargeable Candle Lighter - Gold + 1 X California 3-Wick Luxe Candle,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:55:54,41,Sale Line,,,,1.00000,16.99000,1.48663,0.00000,0.00000,18.47663,,Flameless Rechargeable Candle Lighter - Gold,,,,10043,,,,
2026-07-11 17:55:54,41,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,California 3-Wick Luxe Candle,,,,CA3WCAL,,,,
2026-07-11 17:55:47,41,Payment,,,,,,,,,,72.84000,Lightspeed Payments,,,,,,,,
2026-07-11 17:54:55,40,Sale,WALKIN,,,3,66.97,5.86,0.00000,0.00000,72.83,,1 X Flameless Rechargeable Candle Lighter - Gold + 1 X White Stone Candles + 1 X White Stone Candles,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:54:55,40,Sale Line,,,,1.00000,16.99000,1.48663,0.00000,0.00000,18.47663,,Flameless Rechargeable Candle Lighter - Gold,,,,10043,,,,
2026-07-11 17:54:55,40,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Grapefruit and Fig,,,,10198,,,,
2026-07-11 17:54:55,40,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Oak Moss and Tobacco,,,,10202,,,,
2026-07-11 17:54:49,40,Payment,,,,,,,,,,72.83000,Lightspeed Payments,,,,,,,,
2026-07-11 17:52:39,39,Sale,WALKIN,,,0,17.49,1.53,0.00000,0.00000,19.02,,1 X White Stone Candles + -1 X Discount,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:52:39,39,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Grapefruit and Fig,,,,10198,,,,
2026-07-11 17:52:39,39,Sale Line,,,,-1.00000,-7.49700,-0.65599,0.00000,0.00000,-8.15299,,Discount,,,,vend-discount,,,,
2026-07-11 17:52:33,39,Payment,,,,,,,,,,19.02000,Lightspeed Payments,,,,,,,,
2026-07-11 17:49:45,38,Sale,WALKIN,,,1,62.99,5.51,0.00000,0.00000,68.5,,1 X Handmade Bread Warmer & Wicker Basket - Flower,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:49:45,38,Sale Line,,,,1.00000,62.99000,5.51163,0.00000,0.00000,68.50163,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-07-11 17:49:39,38,Payment,,,,,,,,,,68.50000,Lightspeed Payments,,,,,,,,
2026-07-11 17:40:25,37,Sale,WALKIN,,,19,111.81,9.78,0.00000,0.00000,121.59,,17 X 1st Edition Notecards + 1 X 150 Love Letters to the World + 1 X California Candle · Amber Jar 8oz,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:40:25,37,Sale Line,,,,17.00000,67.83000,5.93521,0.00000,0.00000,73.76521,,1st Edition Notecards,,,,PP482,,,,
2026-07-11 17:40:25,37,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,150 Love Letters to the World,,,,PP458,,,,
2026-07-11 17:40:25,37,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,California Candle · Amber Jar 8oz,,,,10041,,,,
2026-07-11 17:40:17,37,Payment,,,,,,,,,,121.59000,Lightspeed Payments,,,,,,,,
2026-07-11 17:07:07,36,Sale,WALKIN,,,13,185.87,16.26,0.00000,0.00000,202.13,,"1 X Stripe Oven Mitt + 1 X Stripe Oven Mitt + 1 X Kitchen Whisks with Wooden Handle + 1 X Wood Brush Soft Bristle + 1 X Wood Baking Tools Brush + 1 X Beech Wood Dish Brush with Leather Strap + 1 X Cast Aluminum & Stainless Steel Duck Shaped Bottle Opener + 1 X Hinged Brass Candle Snuffer- Vintage Style | 7"" | Candles + 2 X Cast Iron Mouse, 3 Styles + 1 X Bistro Glass Salt Cellar + 1 X Cast Iron Bee Bottle Opener, Distressed Gold Finish + 1 X Onyx Soap Dish",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,10.99000,0.96163,0.00000,0.00000,11.95163,,Stripe Oven Mitt / Coffee,,,,OMStrip,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,10.99000,0.96163,0.00000,0.00000,11.95163,,Stripe Oven Mitt / Coffee,,,,OMStrip,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Kitchen Whisks with Wooden Handle,,,,KTWD020,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Wood Brush Soft Bristle / PP,,,,CLWDPP0,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,8.99000,0.78663,0.00000,0.00000,9.77663,,Wood Baking Tools Brush / Wood,,,,KTWDYW0,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Beech Wood Dish Brush with Leather Strap,,,,DF3013,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Cast Aluminum & Stainless Steel Duck Shaped Bottle Opener,,,,DF9999,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,15.99000,1.39913,0.00000,0.00000,17.38913,,"Hinged Brass Candle Snuffer- Vintage Style | 7"" | Candles",,,,5885,,,,
2026-07-11 17:07:07,36,Sale Line,,,,2.00000,15.98000,1.39826,0.00000,0.00000,17.37826,,"Cast Iron Mouse, 3 Styles",,,,DE0391A,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,Bistro Glass Salt Cellar,,,,GMN710U,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,"Cast Iron Bee Bottle Opener, Distressed Gold Finish",,,,DF9261,,,,
2026-07-11 17:07:07,36,Sale Line,,,,1.00000,39.99000,3.49913,0.00000,0.00000,43.48913,,Onyx Soap Dish,,,,M1039,,,,
2026-07-11 17:06:54,36,Payment,,,,,,,,,,202.13000,Lightspeed Payments,,,,,,,,
2026-07-11 17:00:11,35,Sale,WALKIN,,,12,152.88,13.38,0.00000,0.00000,166.26,,"1 X Bistro Glass Citrus Hand Press Juicer + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + 1 X Stoneware Bowls with Reactive Glaze, Set of 4 + 1 X California · 2oz Travel Room Spray + 1 X Bookkeepers Clip on Stand, Metal - Lrg - Black + 1 X Stoneware Butter Dish with Scalloped Handle (Each One Will Vary)",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Bistro Glass Citrus Hand Press Juicer,,,,GMN101,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,California · 2oz Travel Room Spray,,,,10045,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,26.99000,2.36163,0.00000,0.00000,29.35163,,"Bookkeepers Clip on Stand, Metal - Lrg - Black",,,,5191-2,,,,
2026-07-11 17:00:11,35,Sale Line,,,,1.00000,36.99000,3.23663,0.00000,0.00000,40.22663,,Stoneware Butter Dish with Scalloped Handle (Each One Will Vary),,,,AH3706,,,,
2026-07-11 17:00:04,35,Payment,,,,,,,,,,166.26000,Lightspeed Payments,,,,,,,,
2026-07-11 16:58:04,34,Sale,WALKIN,,,2,104.98,9.19,0.00000,0.00000,114.17,,"1 X Moonlight · Sea Salt & Fig Coastal Candle · Amber Jar 8oz + 1 X Hand-Woven Rattan Footed Basket w/ Handles, Natural",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:58:04,34,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Moonlight · Sea Salt & Fig Coastal Candle · Amber Jar 8oz,,,,SCS15AJ,,,,
2026-07-11 16:58:04,34,Sale Line,,,,1.00000,79.99000,6.99913,0.00000,0.00000,86.98913,,"Hand-Woven Rattan Footed Basket w/ Handles, Natural",,,,DF7046,,,,
2026-07-11 16:57:58,34,Payment,,,,,,,,,,114.17000,Lightspeed Payments,,,,,,,,
2026-07-11 16:41:34,33,Sale,WALKIN,,,4,90.96,7.96,0.00000,0.00000,98.92,,1 X Natural Wood Reamer + 1 X Cornflower Ring Dish- Chocolate + 1 X Bistro Glass Salt Cellar + 1 X Stoneware Butter Dish with Scalloped Handle (Each One Will Vary),Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:41:34,33,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,Natural Wood Reamer,,,,KTWD054,,,,
2026-07-11 16:41:34,33,Sale Line,,,,1.00000,26.99000,2.36163,0.00000,0.00000,29.35163,,Cornflower Ring Dish- Chocolate,,,,10023,,,,
2026-07-11 16:41:34,33,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,Bistro Glass Salt Cellar,,,,GMN710U,,,,
2026-07-11 16:41:34,33,Sale Line,,,,1.00000,36.99000,3.23663,0.00000,0.00000,40.22663,,Stoneware Butter Dish with Scalloped Handle (Each One Will Vary),,,,AH3706,,,,
2026-07-11 16:40:07,33,Payment,,,,,,,,,,98.92000,Lightspeed Payments,,,,,,,,
2026-07-11 16:37:08,32,Sale,WALKIN,,,2,118.98,10.41,0.00000,0.00000,129.39,,1 X Big Sur · 2oz Travel Room Spray + 1 X Blue Sardine Stamped Ceramic Platter,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:37:08,32,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Big Sur · 2oz Travel Room Spray,,,,10046,,,,
2026-07-11 16:37:08,32,Sale Line,,,,1.00000,105.99000,9.27413,0.00000,0.00000,115.26413,,Blue Sardine Stamped Ceramic Platter,,,,10013,,,,
2026-07-11 16:37:03,32,Payment,,,,,,,,,,129.39000,Lightspeed Payments,,,,,,,,
2026-07-11 16:34:45,30,Sale,WALKIN,,Barbra,14,515.86,45.14,0.00000,0.00000,561,,"1 X Brenna Napkins + 1 X Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia + 1 X Aden Cotton Hand Towel | Handwoven in Ethiopia + 1 X Stainless Steel Blade & Faux Leather Tie, Natural + 1 X Stainless Steel Blade & Faux Leather Tie, Natural + 1 X Handmade Bread Warmer & Wicker Basket - Flower + 1 X Handmade Bread Warmer & Wicker Basket - Flower + 1 X White Stone Candles + 1 X Glass Candle Cloche with Marble Base + 1 X Vintage Wooden Dishwashing Brush + 1 X all natural dish soap-rosemary mint + 1 X 150 Love Letters to the World + 1 X Brenna Napkins + 1 X Handmade Terracotta Beeswax Tea Light Candles - Box of 10",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,Brenna Napkins,,,,N4TT07,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,37.99000,3.32413,0.00000,0.00000,41.31413,,Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia / Natural with Navy,,,,SBHTRNV,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,37.99000,3.32413,0.00000,0.00000,41.31413,,Aden Cotton Hand Towel | Handwoven in Ethiopia / Natural with Navy,,,,SBHTSNV,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,21.99000,1.92413,0.00000,0.00000,23.91413,,"Stainless Steel Blade & Faux Leather Tie, Natural",,,,DG1219,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,21.99000,1.92413,0.00000,0.00000,23.91413,,"Stainless Steel Blade & Faux Leather Tie, Natural",,,,DG1219,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,62.99000,5.51163,0.00000,0.00000,68.50163,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,62.99000,5.51163,0.00000,0.00000,68.50163,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Lost Woods,,,,10201,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,59.99000,5.24913,0.00000,0.00000,65.23913,,Glass Candle Cloche with Marble Base,,,,OBRD04,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Vintage Wooden Dishwashing Brush / Sisal,,,,CLBRWDS,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,all natural dish soap-rosemary mint,,,,10184,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,150 Love Letters to the World,,,,PP458,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,Brenna Napkins,,,,N4TT07,,,,
2026-07-11 16:34:45,30,Sale Line,,,,1.00000,32.99000,2.88663,0.00000,0.00000,35.87663,,Handmade Terracotta Beeswax Tea Light Candles - Box of 10 / Citronella,,,,DGC482,,,,
2026-07-11 16:34:34,30,Payment,,,,,,,,,,561.00000,Lightspeed Payments,,,,,,,,
2026-07-11 16:31:16,31,Sale,WALKIN,,,5,68.95,6.03,0.00000,0.00000,74.98,,1 X Big Sur · 2oz Travel Room Spray + 1 X Wood and Stainless Steel Cheese Grater + 1 X 1st Edition Notecards + 1 X 1st Edition Notecards + 1 X 150 Love Letters to the World,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:31:16,31,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Big Sur · 2oz Travel Room Spray,,,,10046,,,,
2026-07-11 16:31:16,31,Sale Line,,,,1.00000,28.99000,2.53663,0.00000,0.00000,31.52663,,Wood and Stainless Steel Cheese Grater,,,,AH0504,,,,
2026-07-11 16:31:16,31,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-11 16:31:16,31,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-11 16:31:16,31,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,150 Love Letters to the World,,,,PP458,,,,
2026-07-11 16:31:09,31,Payment,,,,,,,,,,74.98000,Lightspeed Payments,,,,,,,,
2026-07-11 16:18:15,29,Sale,WALKIN,,,1,32.38,2.83,0.00000,0.00000,35.21,,"1 X California · 2oz Travel Room Spray + 1 X Stoneware Bowls with Reactive Glaze, Set of 4 + -1 X Discount",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-11 16:18:15,29,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,California · 2oz Travel Room Spray,,,,10045,,,,
2026-07-11 16:18:15,29,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-07-11 16:18:15,29,Sale Line,,,,-1.00000,-3.59800,-0.31483,0.00000,0.00000,-3.91283,,Discount,,,,vend-discount,,,,
